NPN;construction;preposition;noun;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
spalla a spalla;yes;a;spalla;Proprio mentre i piloti dei jet americani e inglesi,;spalla a spalla;", scaricano ogni giorno bombe su Saddam e schivano il fuoco della sua contraerea, in una marziale conferma della storica ""relazione speciale"" tra i due paesi, l'ambasciatore americano a Londra è stato convocato al ministero del commercio per ricevere una ferma e ufficiale protesta del governo di Tony Blair.";sg;_;_;juxtaposition/contact;modifier
palmo a palmo;yes;a;palmo;Moltitudine di prostitute e colori sgargianti, stuoli d'artisti e piaceri del cibo, mio Ludovico, servono a celare spie e sbirri, giudici e inquisitori che;palmo a palmo;scrutano incessanti.;sg;_;_;succession/iteration/distributivity;modifier
soggetto a soggetto;no;a;soggetto;I segni clinici, la cui intensità varia da;soggetto a soggetto;, si manifestano dopo aver assunto alimenti contenenti lattosio.;sg;PNPN;yes;distractor;_
corpo a corpo;yes;a;corpo;Elias insegnava ai popolani come schierarsi in falange, puntare le picche, affrontare un uomo;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
palmo a palmo;yes;a;palmo;Da quella sera, fino a ieri pomeriggio, carabinieri, polizia e vigili del fuoco hanno continuato a cercare madre e figlio, battendo;palmo a palmo;la zona lungo il fiume e scandagliando le acque del Livenza, che a tratti ha correnti molto forti e profondità dai cinque ai nove metri.;sg;_;_;succession/iteration/distributivity;modifier
soggetto a soggetto;no;a;soggetto;L'effetto clinico della singola dose si manifesta con una latenza e una durata molto variabile da;soggetto a soggetto;e nelle diverse fasi evolutive della malattia, tendendo a ridursi progressivamente man mano che la durata di malattia aumenta.;sg;PNPN;yes;distractor;_
pile su pile;yes;su;pile;Io volavo alle casse, Pabs disimballava, registrava, smistava e scaricava sudi me;pile su pile;di CD a velocità supersonica.;pl;_;_;greater_plurality/accumulation;nominal
imprecazioni su imprecazioni;yes;su;imprecazione;"È un segno di gratitudine che solo le bestie sanno esprimere - Bestemmia Berlino invece, come si dice ""omen nomen"" riprende il filo del discorso accavallando";imprecazioni su imprecazioni;e riducendo le solite conosciute bestemmie a vili scioglilingua che non sanno di niente.;pl;_;_;greater_plurality/accumulation;nominal
soggetto a soggetto;no;a;soggetto;Ciò significa che esiste un rischio individuale di danno sul fegato da parte dell'alcol, che varia molto da;soggetto a soggetto;.;sg;PNPN;yes;distractor;_
luogo a luogo;no;a;luogo;Lo spessore dei ghiacci, misurato con metodi geofisici, varia notevolmente da;luogo a luogo;, in relazione all'andamento del substrato roccioso.;sg;PNPN;yes;distractor;_
mutamenti su mutamenti;yes;su;mutamento;«È falsa - scrivono Niles Eldredge e Ian Tattersall, due eminenti paleontologi americani - l'idea di una evoluzione lenta e stabile, progressiva, che accumula;mutamenti su mutamenti;per piccoli scarti, che alla lunga, sommandosi, portano all'emergere di situazioni nuove…;pl;_;_;greater_plurality/accumulation;nominal
palmo a palmo;yes;a;palmo;Per lui si tratterà di procedere progredendo senza progredire, di lottare;palmo a palmo;contro qualunque forma di dipendenza dal terapeuta, di non dovergli niente, soprattutto di non essergli debitore di un miglioramento del quale preferisce fare a meno piuttosto che pagarlo a quel prezzo.;sg;_;_;succession/iteration/distributivity;modifier
caserma a caserma;no;a;caserma;Che invece d'una esercitazione notturna o d'uno spostamento di forze da;caserma a caserma;si trattasse d'una manovra connessa al problema della Torre?;sg;PNPN;yes;distractor;_
palmo a palmo;yes;a;palmo;Se già non lo si è fatto sarebbe bene ripassare;palmo a palmo;i bordi misti e le aiuole per ripulire il terreno dai cespi marcescenti o secchi.;sg;_;_;succession/iteration/distributivity;modifier
spalla a spalla;yes;a;spalla;Arrivo di corsa e trovo Gabriel e Nick,;spalla a spalla;, che aspettano.;sg;_;_;juxtaposition/contact;modifier
compagnia a compagnia;no;a;compagnia;Considerando le polizze standard, le formule possono variare da;compagnia a compagnia;, così come variano il costo e le percentuali di copertura.;sg;PNPN;yes;distractor;_
spalla a spalla;yes;a;spalla;Era per vendicarsi di una condanna ingiusta che aveva combattuto;spalla a spalla;con quegli stessi Uberti che a Campaldino militavano tra le file nemiche o quella alleanza, che soltanto pochi mesi prima gli sarebbe sembrata contro natura, aveva una più profonda e nobile giustificazione?;sg;_;_;juxtaposition/contact;modifier
stazione a stazione;no;a;stazione;Ho voluto seguire il tragitto di due treni da;stazione a stazione;: una prima e una seconda classe, rispettando il reale percorso riportato dagli orari ferroviari.;sg;PNPN;yes;distractor;_
anno a anno;no;a;anno;I raccolti rivaleggiano gli uni con gli altri, da;anno a anno;o da luogo a luogo.;sg;PNPN;yes;distractor;_
vigneti su vigneti;yes;su;vigneto;"Vagoni arrugginiti dove giovani senza senso lirico hanno spruzzato graffiti di cui, ahimè, non so cogliere il significato;";vigneti su vigneti;", sotto un velo di nebbia setosa come cipria; vecchi in bicicletta, altri che portano a spasso i cani.";pl;_;_;greater_plurality/accumulation;nominal
gola a gola;no;a;golfo;Nel periodo considerato, il criterio di datazione proposto da Harding e Pagan (2002) identifica per la produzione industriale del settore manifatturiero nel suo insieme otto cicli completi (da;gola a gola;") con una durata media di circa 11,6 trimestri caratterizzati da fasi espansive leggermente più lunghe di quelle recessive; la media calcolata sulle serie disaggregate per settore (a livello di gruppi Ateco) fornisce indicazioni qualitativamente analoghe (Tavola 1.8).";sg;PNPN;yes;distractor;_
strati su strati;yes;su;strato;"""Basta con le tante scene di passeggeri che viaggiano sovrapposti";strati su strati;", come in una dantesca millefoglie - è sbottato in una diretta Facebook il Governatore con il suo solito linguaggio colorito - da oggi pugno duro: i campani potranno disporsi al massimo su tre strati"".";pl;_;_;greater_plurality/accumulation;nominal
banca a banca;no;a;banca;Al di là della comodità, dal punto di vista economico la convenienza della domiciliazione varia però non solo da;banca a banca;ma anche e soprattutto a seconda del tipo di conto che si intrattiene con l'istituto.;sg;PNPN;yes;distractor;_
mattone su mattone;yes;su;mattone;A ventisei anni, nel 1972, scrivere le prime poesie - Lego sull'incontro con la madre e i fratelli consanguinei è un modo di costruirsi il mondo;mattone su mattone;come un giocattolo solido e colorato, con la stessa fantasia e la stessa pazienza di un bambino.;sg;_;_;succession/iteration/distributivity;modifier
mani su mani;no;su;mano;Anche il testo della canzone era stato scritto per essere abbastanza esplicativo e per mostrare cosa si sarebbe dovuto fare (;mani su mani;giù mani dove vuoi) ma l'immagine dei Ricchi & Poveri non era tale da poter imporre un ballo inventato di sana pianta anche perché non c'era più la moda di inventarne di nuovi per il tramite di una canzone lanciata appositamente.;pl;NsuNgiù;yes;distractor;_
gomito a gomito;yes;a;gomito;Queste cose non le ha mai dette neanche con me che siamo;gomito a gomito;da due anni e mezzo.;sg;_;_;juxtaposition/contact;modifier
